% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {letter}
@attribute alg_name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
letter,weka.MultiBoostAB,7849.65,7.35353e+07,85648.5,2.8483e+08,0.9597
letter,weka.MultiBoostAB,7062.99,7.4444e+07,78179.6,2.87112e+08,0.9592
letter,weka.MultiBoostAB,6736.46,7.39593e+07,73231.2,2.78747e+08,0.95905
letter,weka.MultiBoostAB,6918.32,7.49984e+07,74813.6,2.6753e+08,0.95825
letter,weka.MultiBoostAB,7479.04,7.41131e+07,85599.8,2.7293e+08,0.95865
letter,weka.MultiBoostAB,4929.23,7.40965e+07,51333.4,2.68146e+08,0.95815
letter,weka.MultiBoostAB,7108.14,7.42993e+07,74748.1,2.92955e+08,0.95955
letter,weka.MultiBoostAB,7685.35,7.42428e+07,81665.1,3.06221e+08,0.95745
letter,weka.MultiBoostAB,1.16,1.98571e+07,8.8,1.44093e+08,0.17015
letter,weka.MultiBoostAB,1.32,1.98232e+07,9.91,1.43065e+08,0.1701
letter,weka.MultiBoostAB,1.08,1.98411e+07,8.74,1.43945e+08,0.1694
letter,weka.MultiBoostAB,1.18,1.98361e+07,9.81,1.42708e+08,0.17125
letter,weka.MultiBoostAB,1.06,1.98523e+07,8.48,1.43602e+08,0.1712
letter,weka.MultiBoostAB,1.06,1.98516e+07,8.49,1.43532e+08,0.1704
letter,weka.MultiBoostAB,1.07,1.98411e+07,8.59,1.43725e+08,0.1692
letter,weka.MultiBoostAB,1.34,2.00723e+07,10.34,1.43939e+08,0.1723
letter,weka.MultiBoostAB,1.08,1.9855e+07,8.42,1.43592e+08,0.17065
letter,weka.MultiBoostAB,2.37,1.9858e+07,14.32,1.44137e+08,0.1727
letter,weka.MultiBoostAB,1.19,2.05069e+07,8.81,1.43911e+08,0.17165
letter,weka.MultiBoostAB,1.28,1.98309e+07,9.14,1.43914e+08,0.17125
letter,weka.MultiBoostAB,1.25,2.05231e+07,8.97,1.43539e+08,0.16855
letter,weka.MultiBoostAB,1.11,1.99278e+07,9.04,1.44153e+08,0.1704
letter,weka.MultiBoostAB,1.36,2.05228e+07,9.52,1.4354e+08,0.17155
letter,weka.MultiBoostAB,0.97,1.98474e+07,7.51,1.43941e+08,0.1697
letter,weka.MultiBoostAB,1.08,1.98521e+07,8.44,1.43637e+08,0.1733
letter,weka.MultiBoostAB,1.31,1.98242e+07,10.07,1.43054e+08,0.1673
letter,weka.MultiBoostAB,1.29,1.9853e+07,9.8,1.43972e+08,0.16775
letter,weka.MultiBoostAB,1.14,1.98529e+07,9.03,1.43964e+08,0.1716
letter,weka.MultiBoostAB,26.43,9.00238e+07,282.03,1.71799e+08,0.61235
letter,weka.MultiBoostAB,17.72,5.94819e+07,293.39,1.73342e+08,0.6112
letter,weka.MultiBoostAB,27.07,9.00332e+07,286.31,1.74651e+08,0.61235
letter,weka.MultiBoostAB,29.83,9.00262e+07,324.81,1.73955e+08,0.6139
letter,weka.MultiBoostAB,24.14,8.99642e+07,306.26,1.7718e+08,0.61095
letter,weka.MultiBoostAB,26.92,9.0021e+07,280.58,1.77655e+08,0.6121
letter,weka.MultiBoostAB,24.41,8.99672e+07,288.49,1.75961e+08,0.6104
letter,weka.MultiBoostAB,27.61,9.00258e+07,293.36,1.77754e+08,0.6117
letter,weka.MultiBoostAB,17.66,5.94807e+07,297.61,1.73083e+08,0.61245
letter,weka.MultiBoostAB,26.97,9.00225e+07,312.7,1.74397e+08,0.61175
letter,weka.MultiBoostAB,26.87,9.00215e+07,284.82,1.76044e+08,0.6106
letter,weka.MultiBoostAB,24.96,9.00188e+07,259.07,1.76452e+08,0.61275
letter,weka.MultiBoostAB,26.87,9.00259e+07,277.02,1.75208e+08,0.612
letter,weka.MultiBoostAB,26.09,9.00246e+07,287.75,1.75637e+08,0.61135
letter,weka.MultiBoostAB,25.93,9.00144e+07,279.95,1.7724e+08,0.6117
letter,weka.MultiBoostAB,30.48,9.0025e+07,321.16,1.73128e+08,0.61245
letter,weka.MultiBoostAB,15.54,5.94859e+07,269.2,1.76965e+08,0.61145
letter,weka.MultiBoostAB,28.95,9.00261e+07,319.7,1.77412e+08,0.6121
letter,weka.MultiBoostAB,26.19,9.00158e+07,276.05,1.77356e+08,0.61125
letter,weka.MultiBoostAB,15.12,5.94835e+07,233.77,1.72855e+08,0.61185
letter,weka.MultiBoostAB,82.2,5.23327e+08,1120.52,9.44752e+08,0.96065
letter,weka.MultiBoostAB,94.98,5.33208e+08,1133.67,9.46233e+08,0.9608
letter,weka.MultiBoostAB,95.04,5.11594e+08,1118.47,9.46791e+08,0.96045
letter,weka.MultiBoostAB,114.69,5.41152e+08,1468.15,9.48646e+08,0.9607
letter,weka.MultiBoostAB,84.09,5.19418e+08,1019.8,9.484e+08,0.95995
letter,weka.MultiBoostAB,85.13,5.20948e+08,1039.65,9.49643e+08,0.96015
letter,weka.MultiBoostAB,90.54,5.38732e+08,1146.52,9.46239e+08,0.9597
letter,weka.MultiBoostAB,91.05,5.61478e+08,1191.88,9.47169e+08,0.961
letter,weka.MultiBoostAB,90.23,5.46973e+08,1094.73,9.45243e+08,0.9596
letter,weka.MultiBoostAB,100.46,5.2798e+08,1208.45,9.42281e+08,0.95995
letter,weka.MultiBoostAB,78.57,5.37438e+08,947.53,9.4938e+08,0.9602
letter,weka.MultiBoostAB,81.62,5.44192e+08,984.16,9.44326e+08,0.9596
letter,weka.MultiBoostAB,87.8,5.32317e+08,1048.5,9.44631e+08,0.96025
letter,weka.MultiBoostAB,98.18,5.22217e+08,1167.1,9.45256e+08,0.9605
letter,weka.MultiBoostAB,88.09,5.16187e+08,1019.22,9.46203e+08,0.96095
letter,weka.MultiBoostAB,79.58,5.2395e+08,963.14,9.46049e+08,0.96015
letter,weka.MultiBoostAB,79.88,5.38786e+08,1038.85,9.50816e+08,0.95965
letter,weka.MultiBoostAB,79.65,5.56063e+08,956.31,9.47483e+08,0.9614
letter,weka.MultiBoostAB,87.36,5.36561e+08,1070.93,9.4605e+08,0.9599
letter,weka.MultiBoostAB,2.35,1.18102e+08,23.03,3.3284e+08,0.74785
letter,weka.MultiBoostAB,2.72,1.1366e+08,22.56,3.33719e+08,0.74785
letter,weka.MultiBoostAB,2.57,1.16664e+08,24.79,3.32458e+08,0.74785
letter,weka.MultiBoostAB,2.48,1.18161e+08,28.3,3.32883e+08,0.74785
letter,weka.MultiBoostAB,2.42,1.15039e+08,22.41,3.38592e+08,0.74785
letter,weka.MultiBoostAB,2.77,1.18167e+08,24.47,3.32572e+08,0.74785
letter,weka.MultiBoostAB,2.54,1.18158e+08,20.71,3.40181e+08,0.74785
letter,weka.MultiBoostAB,2.51,1.1811e+08,23.73,3.38231e+08,0.74785
letter,weka.MultiBoostAB,2.36,1.1684e+08,22.9,3.40829e+08,0.74785
letter,weka.MultiBoostAB,2.36,1.18046e+08,22.52,3.35054e+08,0.74785
letter,weka.MultiBoostAB,3.11,1.16416e+08,30.05,3.36706e+08,0.74785
letter,weka.MultiBoostAB,2.72,1.14921e+08,24.26,3.3806e+08,0.74785
letter,weka.MultiBoostAB,3.04,1.17248e+08,24.93,3.41802e+08,0.74785
letter,weka.MultiBoostAB,2.72,1.16583e+08,22.97,3.32118e+08,0.74785
letter,weka.MultiBoostAB,2.77,1.1637e+08,22.42,3.3218e+08,0.74785
letter,weka.MultiBoostAB,2.35,1.15594e+08,22.31,3.39513e+08,0.74785
letter,weka.MultiBoostAB,2.77,1.18091e+08,23.38,3.38515e+08,0.74785
letter,weka.MultiBoostAB,3.01,1.18105e+08,31.3,3.36687e+08,0.74785
letter,weka.LogitBoost,147.51,1.99819e+08,1391.28,3.48863e+08,0.7951
letter,weka.LogitBoost,543.54,2.84477e+08,5130.78,3.61399e+08,0.8376
letter,weka.LogitBoost,1056.24,3.2614e+08,10034.2,3.76493e+08,0.86575
letter,weka.LogitBoost,756.63,3.25068e+08,6135.14,3.40166e+08,0.87905
letter,weka.LogitBoost,128.85,2.09647e+08,1183.93,3.60615e+08,0.7951
letter,weka.LogitBoost,220,1.93526e+08,2141.78,3.63404e+08,0.7951
letter,weka.LogitBoost,493.5,2.09486e+08,5134.44,3.39654e+08,0.7951
letter,weka.LogitBoost,129.11,2.13336e+08,1163.69,3.40157e+08,0.7951
letter,weka.LogitBoost,210.01,1.99484e+08,1911.21,3.78799e+08,0.7951
letter,weka.LogitBoost,128.52,2.11675e+08,1160.3,3.52601e+08,0.7951
letter,weka.LogitBoost,214.53,2.02163e+08,2029.16,3.44999e+08,0.7951
letter,weka.LogitBoost,582.59,2.1222e+08,5629.56,3.47961e+08,0.7951
letter,weka.LogitBoost,215.32,2.02023e+08,2040.44,3.46962e+08,0.7951
letter,weka.LogitBoost,231.93,1.84114e+08,2277.92,3.81107e+08,0.7951
letter,weka.LogitBoost,128.88,2.14121e+08,1034.79,3.52944e+08,0.7951
letter,weka.LogitBoost,127.37,2.10561e+08,1144.72,3.38627e+08,0.7951
letter,weka.LogitBoost,130.84,2.05071e+08,1186.45,3.48754e+08,0.7951
letter,weka.LogitBoost,121.93,2.13609e+08,1107.72,3.51053e+08,0.7951
letter,weka.LogitBoost,213.78,2.1159e+08,2026.2,3.43117e+08,0.7951
letter,weka.LogitBoost,121.54,2.09625e+08,1168.15,3.43364e+08,0.7951
letter,weka.LogitBoost,128.16,2.15071e+08,1172.32,3.48014e+08,0.7951
letter,weka.LogitBoost,115.93,2.10651e+08,1179.51,3.50917e+08,0.7951
letter,weka.LogitBoost,127.16,2.1028e+08,1174.11,3.46148e+08,0.7951
letter,weka.LogitBoost,140.18,2.01651e+08,1389.45,3.45503e+08,0.7951
letter,weka.LogitBoost,436.42,2.88632e+08,3874.46,3.61713e+08,0.8376
letter,weka.LogitBoost,347.31,3.00189e+08,4362.27,3.49733e+08,0.8376
letter,weka.LogitBoost,255.72,3.0537e+08,2338.92,3.4247e+08,0.8376
letter,weka.LogitBoost,255.61,3.07986e+08,2153.62,3.38463e+08,0.8376
letter,weka.LogitBoost,252.92,3.05758e+08,2317.13,3.46499e+08,0.8376
letter,weka.LogitBoost,255.49,2.9234e+08,2352.08,3.40403e+08,0.8376
letter,weka.LogitBoost,132.91,2.97664e+08,2224.26,3.39939e+08,0.8376
letter,weka.LogitBoost,150.4,2.9134e+08,2085.05,3.39249e+08,0.8376
letter,weka.LogitBoost,250.58,3.04673e+08,2235.63,3.40671e+08,0.8376
letter,weka.LogitBoost,422.35,2.82723e+08,4373.45,3.59296e+08,0.8376
letter,weka.LogitBoost,249.98,3.05141e+08,2347.46,3.38548e+08,0.8376
letter,weka.LogitBoost,131.26,2.93734e+08,1891.86,3.40655e+08,0.8376
letter,weka.LogitBoost,248,3.00835e+08,2287.68,3.42279e+08,0.8376
letter,weka.LogitBoost,572.62,2.88961e+08,4767.56,3.63508e+08,0.8376
letter,weka.LogitBoost,1157.3,2.98564e+08,11134.7,3.37008e+08,0.8376
letter,weka.LogitBoost,261.61,3.19963e+08,2374.9,3.41619e+08,0.8376
letter,weka.LogitBoost,255.01,3.14445e+08,2359.29,3.37579e+08,0.8376
letter,weka.LogitBoost,429.43,2.99238e+08,4084.06,3.40479e+08,0.8376
letter,weka.LogitBoost,360.48,3.23269e+08,3393.73,3.42386e+08,0.8376
letter,weka.LogitBoost,475.71,2.84664e+08,4365.65,3.62061e+08,0.8376
letter,weka.LogitBoost,484.05,3.30753e+08,4637.51,3.47132e+08,0.86575
letter,weka.LogitBoost,509.9,3.29997e+08,4707.72,3.45464e+08,0.86575
letter,weka.LogitBoost,882.26,3.31554e+08,8200.29,3.47502e+08,0.86575
letter,weka.LogitBoost,275.67,3.31573e+08,2341.54,3.46798e+08,0.86575
letter,weka.LogitBoost,974.61,3.2544e+08,9615.93,3.77089e+08,0.86575
letter,weka.LogitBoost,498.73,3.30564e+08,4611.5,3.46547e+08,0.86575
letter,weka.LogitBoost,852.18,3.32515e+08,8058.71,3.49141e+08,0.86575
letter,weka.LogitBoost,513.05,3.30374e+08,4505.98,3.46486e+08,0.86575
letter,weka.LogitBoost,751.21,3.26361e+08,7940.42,3.7078e+08,0.86575
letter,weka.LogitBoost,517.22,3.31125e+08,4596.68,3.46321e+08,0.86575
letter,weka.LogitBoost,799.04,3.26544e+08,7571.24,3.81166e+08,0.86575
letter,weka.LogitBoost,891.23,3.31855e+08,8503.74,3.47515e+08,0.86575
letter,weka.LogitBoost,996.46,3.3233e+08,9457.12,3.48925e+08,0.86575
letter,weka.LogitBoost,505.52,3.30639e+08,4627.27,3.45965e+08,0.86575
letter,weka.LogitBoost,2323.18,3.29988e+08,20132.2,3.45978e+08,0.86575
letter,weka.LogitBoost,527.54,3.30451e+08,4750.5,3.459e+08,0.86575
letter,weka.LogitBoost,1106.87,3.27207e+08,10282.5,3.77286e+08,0.86575
letter,weka.LogitBoost,509.25,3.3245e+08,4666.67,3.48567e+08,0.86575
letter,weka.LogitBoost,505.05,3.33383e+08,4619.73,3.49097e+08,0.86575
letter,weka.LogitBoost,291.86,3.29701e+08,2736.72,3.44277e+08,0.86575
letter,weka.LogitBoost,1681.93,3.35995e+08,15937.5,3.52465e+08,0.87905
letter,weka.LogitBoost,1012.9,3.29286e+08,9046.26,3.45124e+08,0.87905
letter,weka.LogitBoost,1006.26,3.29277e+08,8969.62,3.46147e+08,0.87905
letter,weka.LogitBoost,658.71,3.27746e+08,9029.76,3.4317e+08,0.87905
letter,weka.LogitBoost,1714.94,3.33211e+08,16245.9,3.49862e+08,0.87905
letter,weka.LogitBoost,2016.12,3.57345e+08,19028.9,3.74302e+08,0.87905
letter,weka.LogitBoost,1644.75,3.34912e+08,15787.7,3.51631e+08,0.87905
letter,weka.LogitBoost,2212.95,3.325e+08,20879.3,3.48697e+08,0.87905
letter,weka.LogitBoost,992.38,3.32459e+08,9163.49,3.48027e+08,0.87905
letter,weka.LogitBoost,654.38,3.28362e+08,5808.15,3.4331e+08,0.87905
letter,weka.LogitBoost,1694.84,3.30971e+08,14064.1,3.47449e+08,0.87905
letter,weka.LogitBoost,1634.55,3.55767e+08,15734.1,3.72629e+08,0.87905
letter,weka.LogitBoost,1703.61,3.30432e+08,13916,3.46705e+08,0.87905
letter,weka.LogitBoost,860.89,3.28454e+08,9172.26,3.44527e+08,0.87905
letter,weka.LogitBoost,994.71,3.30362e+08,7296.94,3.45489e+08,0.87905
letter,weka.LogitBoost,968.76,3.31141e+08,8359.46,3.47203e+08,0.87905
letter,weka.LogitBoost,1027.85,3.31731e+08,9049.62,3.46569e+08,0.87905
letter,weka.LogitBoost,823.73,3.2933e+08,7559.75,3.45273e+08,0.87905
letter,weka.LogitBoost,1015.85,3.30073e+08,9372.84,3.45908e+08,0.87905
letter,weka.LogitBoost,1022.21,3.35819e+08,6658.33,3.50404e+08,0.87905
letter,weka.AdaBoostM1,1.16,1.11869e+07,13.37,1.5731e+08,0.0709
letter,weka.AdaBoostM1,1.29,1.15191e+07,13.92,1.57121e+08,0.0709
letter,weka.AdaBoostM1,1.1,1.21167e+07,12.51,1.57101e+08,0.0709
letter,weka.AdaBoostM1,1.11,1.30331e+07,13.25,1.57844e+08,0.0709
letter,weka.AdaBoostM1,1.35,1.12032e+07,14.09,1.5724e+08,0.0709
letter,weka.AdaBoostM1,1.21,1.11781e+07,15.41,1.57331e+08,0.0709
letter,weka.AdaBoostM1,1.02,1.11961e+07,12.19,1.57338e+08,0.0709
letter,weka.AdaBoostM1,1.07,1.13567e+07,13.06,1.57419e+08,0.0709
letter,weka.AdaBoostM1,0.93,1.12043e+07,10.84,1.57279e+08,0.0709
letter,weka.AdaBoostM1,1.08,1.13636e+07,13,1.57289e+08,0.0709
letter,weka.AdaBoostM1,0.92,1.12016e+07,10.79,1.57201e+08,0.0709
letter,weka.AdaBoostM1,0.92,1.12029e+07,10.83,1.57291e+08,0.0709
letter,weka.AdaBoostM1,1.32,1.12026e+07,15.73,1.57384e+08,0.0709
letter,weka.AdaBoostM1,1.38,1.12018e+07,14.64,1.57311e+08,0.0709
letter,weka.AdaBoostM1,1.05,1.11796e+07,13.19,1.57277e+08,0.0709
letter,weka.AdaBoostM1,1.04,1.13511e+07,12.75,1.57238e+08,0.0709
letter,weka.AdaBoostM1,1.25,1.11808e+07,13.94,1.5734e+08,0.0709
letter,weka.AdaBoostM1,1.4,1.12602e+07,17.31,1.57354e+08,0.0709
letter,weka.AdaBoostM1,1.08,1.11795e+07,13.15,1.57204e+08,0.0709
letter,weka.AdaBoostM1,1.15,1.1269e+07,10.94,1.57279e+08,0.0709
letter,weka.AdaBoostM1,1.09,1.12053e+07,12.15,1.57181e+08,0.0709
letter,weka.AdaBoostM1,1.13,1.11856e+07,12.97,1.57304e+08,0.0709
letter,weka.AdaBoostM1,0.93,1.11931e+07,11.89,1.57294e+08,0.0709
letter,weka.AdaBoostM1,1.02,1.11792e+07,13.79,1.57365e+08,0.0709
letter,weka.AdaBoostM1,1.18,1.14861e+07,10.91,1.57214e+08,0.0709
letter,weka.AdaBoostM1,0.95,1.14062e+07,11.85,1.57114e+08,0.0709
letter,weka.AdaBoostM1,1.23,1.1638e+07,15.28,1.57032e+08,0.0709
letter,weka.AdaBoostM1,1.22,1.16368e+07,14.03,1.57103e+08,0.0709
letter,weka.AdaBoostM1,1.36,1.14507e+07,17.4,1.5722e+08,0.0709
letter,weka.AdaBoostM1,1.09,1.15291e+07,15.05,1.57103e+08,0.0709
letter,weka.AdaBoostM1,1.26,1.13913e+07,14.72,1.57171e+08,0.0709
letter,weka.AdaBoostM1,0.96,1.14061e+07,12.03,1.57105e+08,0.0709
letter,weka.AdaBoostM1,1.06,1.14053e+07,12.89,1.57087e+08,0.0709
letter,weka.AdaBoostM1,1.46,1.13888e+07,18.89,1.57498e+08,0.0709
letter,weka.AdaBoostM1,1.12,1.13261e+07,11.55,1.57192e+08,0.0709
letter,weka.AdaBoostM1,0.94,1.14036e+07,11.93,1.57111e+08,0.0709
letter,weka.AdaBoostM1,1.02,1.14594e+07,12.37,1.57166e+08,0.0709
letter,weka.AdaBoostM1,1.34,1.14484e+07,13.32,1.57266e+08,0.0709
letter,weka.AdaBoostM1,0.99,1.14018e+07,13.03,1.57164e+08,0.0709
letter,weka.AdaBoostM1,0.98,1.14048e+07,12.02,1.57117e+08,0.0709
letter,weka.AdaBoostM1,1.08,1.16498e+07,15.94,1.57375e+08,0.0709
letter,weka.AdaBoostM1,0.9,1.12522e+07,11.49,1.57071e+08,0.0709
letter,weka.AdaBoostM1,1.04,1.14048e+07,14.03,1.57064e+08,0.0709
letter,weka.AdaBoostM1,1.16,1.16414e+07,15.16,1.57235e+08,0.0709
letter,weka.AdaBoostM1,1.2,1.21047e+07,12.35,1.57106e+08,0.0709
letter,weka.AdaBoostM1,1.06,1.21162e+07,12.43,1.57091e+08,0.0709
letter,weka.AdaBoostM1,0.98,1.21172e+07,11.31,1.56821e+08,0.0709
letter,weka.AdaBoostM1,1.13,1.21132e+07,12.25,1.57065e+08,0.0709
letter,weka.AdaBoostM1,1.18,1.21166e+07,13.68,1.57072e+08,0.0709
letter,weka.AdaBoostM1,1.06,1.21106e+07,11.38,1.57044e+08,0.0709
letter,weka.AdaBoostM1,0.97,1.21168e+07,11.06,1.5693e+08,0.0709
letter,weka.AdaBoostM1,1.14,1.20987e+07,12.86,1.57083e+08,0.0709
letter,weka.AdaBoostM1,0.95,1.21026e+07,11.14,1.57089e+08,0.0709
letter,weka.AdaBoostM1,0.99,1.2134e+07,11.71,1.57146e+08,0.0709
letter,weka.AdaBoostM1,1.1,1.21106e+07,12.68,1.57084e+08,0.0709
letter,weka.AdaBoostM1,1.19,1.20979e+07,20.07,1.5726e+08,0.0709
letter,weka.AdaBoostM1,1.09,1.21164e+07,12.6,1.57124e+08,0.0709
letter,weka.AdaBoostM1,1.01,1.20972e+07,12.42,1.57064e+08,0.0709
letter,weka.AdaBoostM1,0.99,1.21111e+07,11.52,1.57092e+08,0.0709
letter,weka.AdaBoostM1,1.17,1.21177e+07,13.67,1.56917e+08,0.0709
letter,weka.AdaBoostM1,1,1.21166e+07,11.51,1.5708e+08,0.0709
letter,weka.AdaBoostM1,1.12,1.22222e+07,12.9,1.56831e+08,0.0709
letter,weka.AdaBoostM1,1.06,1.21092e+07,12.46,1.57151e+08,0.0709
letter,weka.AdaBoostM1,1.03,1.21095e+07,12.09,1.57092e+08,0.0709
letter,weka.AdaBoostM1,1.27,1.33561e+07,15.06,1.57099e+08,0.0709
letter,weka.AdaBoostM1,1.08,1.31554e+07,13.88,1.57828e+08,0.0709
letter,weka.AdaBoostM1,1.08,1.32204e+07,12.55,1.57439e+08,0.0709
letter,weka.AdaBoostM1,1.05,1.30124e+07,12.59,1.57779e+08,0.0709
letter,weka.AdaBoostM1,1.11,1.31279e+07,13.33,1.57949e+08,0.0709
letter,weka.AdaBoostM1,1.01,1.30361e+07,12.21,1.57036e+08,0.0709
letter,weka.AdaBoostM1,1.1,1.30155e+07,15,1.5714e+08,0.0709
letter,weka.AdaBoostM1,1.15,1.31602e+07,15.32,1.57666e+08,0.0709
letter,weka.AdaBoostM1,1.22,1.33609e+07,14.22,1.57587e+08,0.0709
letter,weka.AdaBoostM1,1.28,1.31315e+07,14.26,1.57402e+08,0.0709
letter,weka.AdaBoostM1,1.1,1.32116e+07,14.39,1.57163e+08,0.0709
letter,weka.AdaBoostM1,1.16,1.32008e+07,13.71,1.57563e+08,0.0709
letter,weka.AdaBoostM1,1.13,1.33589e+07,13.79,1.57277e+08,0.0709
letter,weka.AdaBoostM1,0.95,1.3108e+07,11.8,1.57707e+08,0.0709
letter,weka.AdaBoostM1,1.11,1.3176e+07,13.09,1.57897e+08,0.0709
letter,weka.AdaBoostM1,1.01,1.30316e+07,11.96,1.57861e+08,0.0709
letter,weka.AdaBoostM1,1.25,1.31306e+07,14.22,1.57451e+08,0.0709
letter,weka.AdaBoostM1,0.97,1.31182e+07,11.94,1.57894e+08,0.0709
letter,weka.AdaBoostM1,0.99,1.30333e+07,12,1.57894e+08,0.0709
letter,weka.AdaBoostM1,1.18,1.33491e+07,15.08,1.57826e+08,0.0709
letter,weka.AdaBoostM1,84.4,1.82356e+08,878.44,4.22531e+08,0.95535
letter,weka.AdaBoostM1,0.63,1.58218e+07,9.54,1.57607e+08,0.2301
letter,weka.AdaBoostM1,12.57,7.32116e+07,155.42,1.7055e+08,0.6428
letter,weka.AdaBoostM1,11.69,4.47384e+07,172.02,1.65438e+08,0.61145
letter,weka.AdaBoostM1,100.96,4.95288e+08,1215.9,9.24571e+08,0.96315
letter,weka.AdaBoostM1,1028.05,1.84833e+08,8698.31,3.57955e+08,0.773
letter,weka.AdaBoostM1,338.2,1.67795e+08,3265.29,4.71595e+08,0.8476
letter,weka.AdaBoostM1,404.68,1.67434e+08,3531.22,4.17129e+08,0.8476
letter,weka.AdaBoostM1,338.86,1.65282e+08,3156.17,4.07666e+08,0.8476
letter,weka.AdaBoostM1,700.49,1.69749e+08,7226.03,9.56476e+08,0.95915
letter,weka.AdaBoostM1,81.29,1.73194e+08,1062.43,9.41251e+08,0.8234
letter,weka.AdaBoostM1,94.15,1.73154e+08,1286.19,9.44459e+08,0.8234
letter,weka.AdaBoostM1,86.95,1.73344e+08,1148.73,9.66438e+08,0.8234
letter,weka.AdaBoostM1,76.75,1.7325e+08,1014.99,8.85855e+08,0.8234
letter,weka.AdaBoostM1,79.68,1.73154e+08,1065.17,9.56247e+08,0.8234
letter,weka.AdaBoostM1,96.29,1.73159e+08,1237.01,9.41672e+08,0.8234
letter,weka.AdaBoostM1,79.69,1.73167e+08,1030.97,9.45017e+08,0.8234
letter,weka.AdaBoostM1,81.11,1.73201e+08,1073.69,9.45584e+08,0.8234
letter,weka.AdaBoostM1,2.04,4.46128e+07,16.06,1.55881e+08,0.0703
letter,weka.AdaBoostM1,1.71,4.46525e+07,14.24,1.5601e+08,0.0703
letter,weka.AdaBoostM1,2.53,4.46909e+07,20.21,1.55967e+08,0.0703
letter,weka.AdaBoostM1,1.77,4.46528e+07,15.45,1.61221e+08,0.0703
letter,weka.AdaBoostM1,2.43,4.46774e+07,17.56,1.61261e+08,0.0703
letter,weka.AdaBoostM1,1.63,4.46103e+07,14.28,1.56023e+08,0.0703
letter,weka.AdaBoostM1,1.82,4.46433e+07,15.25,1.559e+08,0.0703
letter,weka.AdaBoostM1,1.91,4.46265e+07,15.22,1.55933e+08,0.0703
letter,weka.AdaBoostM1,1.93,4.46564e+07,16.56,1.55771e+08,0.0703
letter,weka.AdaBoostM1,1.95,4.46758e+07,15.83,1.55901e+08,0.0703
letter,weka.AdaBoostM1,1.92,4.46628e+07,14.8,1.5614e+08,0.0703
letter,weka.AdaBoostM1,1.8,4.46489e+07,15.94,1.56129e+08,0.0703
letter,weka.AdaBoostM1,1.99,4.46531e+07,17.63,1.56122e+08,0.0703
letter,weka.AdaBoostM1,0.47,1.48629e+07,6.84,1.56605e+08,0.04065
letter,weka.AdaBoostM1,0.46,1.48456e+07,7.41,1.57187e+08,0.04065
letter,weka.AdaBoostM1,0.41,1.48596e+07,6.63,1.56427e+08,0.04065
letter,weka.AdaBoostM1,0.34,1.48621e+07,6.55,1.5644e+08,0.04065
letter,weka.AdaBoostM1,0.41,1.48636e+07,6.67,1.57132e+08,0.04065
letter,weka.AdaBoostM1,0.37,1.48719e+07,6.59,1.56962e+08,0.04065
letter,weka.AdaBoostM1,0.43,1.48716e+07,6.61,1.56441e+08,0.04065
letter,weka.AdaBoostM1,0.5,1.48732e+07,8.73,1.56936e+08,0.04065
letter,weka.AdaBoostM1,85.73,1.81956e+08,927.16,4.28149e+08,0.95535
letter,weka.AdaBoostM1,100.74,1.80329e+08,984.74,4.20312e+08,0.95535
letter,weka.AdaBoostM1,75.89,1.81714e+08,764.78,4.18204e+08,0.95535
letter,weka.AdaBoostM1,88.87,1.80655e+08,1002.52,4.1258e+08,0.95535
letter,weka.AdaBoostM1,94.98,1.80381e+08,1001.01,4.48201e+08,0.95535
letter,weka.AdaBoostM1,76.1,1.81468e+08,778.09,4.16529e+08,0.95535
letter,weka.AdaBoostM1,89.8,1.8297e+08,875.99,4.19952e+08,0.95535
